link_id,from_node_id,to_node_id,dir_flag,length,lanes,capacity,free_speed,link_type_name,link_type,geometry,macro_node_id,macro_link_id,meso_link_id,cell_type,additional_cost,lane_no,mvmt_txt_id,ctrl_type,allowed_uses
4940,3177,3178,1,6.83,1,,56,primary,3,"LINESTRING (-111.9341643 33.4146175, -111.9340908 33.4146196)",,114,113,1,0,2,,auto
4941,3178,3179,1,6.83,1,,56,primary,3,"LINESTRING (-111.9340908 33.4146196, -111.9340174 33.4146218)",,114,113,1,0,2,,auto
4942,3179,3180,1,6.83,1,,56,primary,3,"LINESTRING (-111.9340174 33.4146218, -111.9339439 33.4146239)",,114,113,1,0,2,,auto
4943,3180,3181,1,6.83,1,,56,primary,3,"LINESTRING (-111.9339439 33.4146239, -111.9338704 33.4146261)",,114,113,1,0,2,,auto
4944,3181,3182,1,6.83,1,,56,primary,3,"LINESTRING (-111.9338704 33.4146261, -111.9337970 33.4146278)",,114,113,1,0,2,,auto
4945,3182,3183,1,6.83,1,,56,primary,3,"LINESTRING (-111.9337970 33.4146278, -111.9337235 33.4146283)",,114,113,1,0,2,,auto
4946,3168,3153,1,7.68,1,,56,primary,3,"LINESTRING (-111.9348256 33.4146025, -111.9347529 33.4146354)",,114,113,2,0,2,,auto
4947,3169,3154,1,7.68,1,,56,primary,3,"LINESTRING (-111.9347521 33.4146038, -111.9346794 33.4146367)",,114,113,2,0,2,,auto
4948,3170,3155,1,7.7,1,,56,primary,3,"LINESTRING (-111.9346786 33.4146051, -111.9346058 33.4146383)",,114,113,2,0,2,,auto
4949,3171,3156,1,7.71,1,,56,primary,3,"LINESTRING (-111.9346051 33.4146067, -111.9345323 33.4146399)",,114,113,2,0,2,,auto
4950,3172,3157,1,7.71,1,,56,primary,3,"LINESTRING (-111.9345317 33.4146083, -111.9344588 33.4146415)",,114,113,2,0,2,,auto
4951,3173,3158,1,7.71,1,,56,primary,3,"LINESTRING (-111.9344582 33.4146100, -111.9343853 33.4146432)",,114,113,2,0,2,,auto
4952,3174,3159,1,7.72,1,,56,primary,3,"LINESTRING (-111.9343847 33.4146116, -111.9343118 33.4146448)",,114,113,2,0,2,,auto
4953,3175,3160,1,7.74,1,,56,primary,3,"LINESTRING (-111.9343112 33.4146133, -111.9342383 33.4146469)",,114,113,2,0,2,,auto
4954,3176,3161,1,7.75,1,,56,primary,3,"LINESTRING (-111.9342378 33.4146153, -111.9341648 33.4146490)",,114,113,2,0,2,,auto
4955,3177,3162,1,7.75,1,,56,primary,3,"LINESTRING (-111.9341643 33.4146175, -111.9340913 33.4146512)",,114,113,2,0,2,,auto
4956,3178,3163,1,7.75,1,,56,primary,3,"LINESTRING (-111.9340908 33.4146196, -111.9340178 33.4146533)",,114,113,2,0,2,,auto
4957,3179,3164,1,7.75,1,,56,primary,3,"LINESTRING (-111.9340174 33.4146218, -111.9339443 33.4146555)",,114,113,2,0,2,,auto
4958,3180,3165,1,7.76,1,,56,primary,3,"LINESTRING (-111.9339439 33.4146239, -111.9338708 33.4146576)",,114,113,2,0,2,,auto
4959,3181,3166,1,7.74,1,,56,primary,3,"LINESTRING (-111.9338704 33.4146261, -111.9337973 33.4146594)",,114,113,2,0,2,,auto
4960,3182,3167,1,7.68,1,,56,primary,3,"LINESTRING (-111.9337970 33.4146278, -111.9337238 33.4146599)",,114,113,2,0,2,,auto
4961,3184,3185,1,6.19,1,,56,primary,3,"LINESTRING (-111.9337216 33.4146599, -111.9336550 33.4146604)",,115,114,1,0,1,,auto
4962,3185,3186,1,6.19,1,,56,primary,3,"LINESTRING (-111.9336550 33.4146604, -111.9335884 33.4146608)",,115,114,1,0,1,,auto
4963,3186,3187,1,6.19,1,,56,primary,3,"LINESTRING (-111.9335884 33.4146608, -111.9335218 33.4146613)",,115,114,1,0,1,,auto
4964,3184,3189,1,7.11,1,,56,primary,3,"LINESTRING (-111.9337216 33.4146599, -111.9336547 33.4146288)",,115,114,2,0,1,,auto
4965,3185,3190,1,7.11,1,,56,primary,3,"LINESTRING (-111.9336550 33.4146604, -111.9335880 33.4146292)",,115,114,2,0,1,,auto
4966,3186,3191,1,7.11,1,,56,primary,3,"LINESTRING (-111.9335884 33.4146608, -111.9335214 33.4146297)",,115,114,2,0,1,,auto
4967,3183,3189,1,6.19,1,,56,primary,3,"LINESTRING (-111.9337213 33.4146283, -111.9336547 33.4146288)",,115,114,1,0,2,,auto
4968,3189,3190,1,6.19,1,,56,primary,3,"LINESTRING (-111.9336547 33.4146288, -111.9335880 33.4146292)",,115,114,1,0,2,,auto
4969,3190,3191,1,6.19,1,,56,primary,3,"LINESTRING (-111.9335880 33.4146292, -111.9335214 33.4146297)",,115,114,1,0,2,,auto
4970,3183,3185,1,7.11,1,,56,primary,3,"LINESTRING (-111.9337213 33.4146283, -111.9336550 33.4146604)",,115,114,2,0,2,,auto
4971,3189,3186,1,7.11,1,,56,primary,3,"LINESTRING (-111.9336547 33.4146288, -111.9335884 33.4146608)",,115,114,2,0,2,,auto
4972,3190,3187,1,7.11,1,,56,primary,3,"LINESTRING (-111.9335880 33.4146292, -111.9335218 33.4146613)",,115,114,2,0,2,,auto
4973,1656,3193,1,6.84,1,,24,tertiary,5,"LINESTRING (-111.9349379 33.4155053, -111.9349380 33.4154435)",,116,115,1,0,1,,auto
4974,3193,3194,1,6.84,1,,24,tertiary,5,"LINESTRING (-111.9349380 33.4154435, -111.9349382 33.4153818)",,116,115,1,0,1,,auto
4975,3194,3195,1,6.84,1,,24,tertiary,5,"LINESTRING (-111.9349382 33.4153818, -111.9349383 33.4153201)",,116,115,1,0,1,,auto
4976,3195,3196,1,6.84,1,,24,tertiary,5,"LINESTRING (-111.9349383 33.4153201, -111.9349384 33.4152583)",,116,115,1,0,1,,auto
4977,3196,3197,1,6.84,1,,24,tertiary,5,"LINESTRING (-111.9349384 33.4152583, -111.9349386 33.4151966)",,116,115,1,0,1,,auto
4978,3197,3198,1,6.84,1,,24,tertiary,5,"LINESTRING (-111.9349386 33.4151966, -111.9349387 33.4151349)",,116,115,1,0,1,,auto
4979,3198,3199,1,6.84,1,,24,tertiary,5,"LINESTRING (-111.9349387 33.4151349, -111.9349389 33.4150731)",,116,115,1,0,1,,auto
4980,1656,3201,1,7.69,1,,24,tertiary,5,"LINESTRING (-111.9349379 33.4155053, -111.9349757 33.4154436)",,116,115,2,0,1,,auto
4981,3193,3202,1,7.69,1,,24,tertiary,5,"LINESTRING (-111.9349380 33.4154435, -111.9349758 33.4153819)",,116,115,2,0,1,,auto
4982,3194,3203,1,7.69,1,,24,tertiary,5,"LINESTRING (-111.9349382 33.4153818, -111.9349760 33.4153201)",,116,115,2,0,1,,auto
4983,3195,3204,1,7.69,1,,24,tertiary,5,"LINESTRING (-111.9349383 33.4153201, -111.9349761 33.4152584)",,116,115,2,0,1,,auto
4984,3196,3205,1,7.69,1,,24,tertiary,5,"LINESTRING (-111.9349384 33.4152583, -111.9349762 33.4151967)",,116,115,2,0,1,,auto
4985,3197,3206,1,7.69,1,,24,tertiary,5,"LINESTRING (-111.9349386 33.4151966, -111.9349764 33.4151349)",,116,115,2,0,1,,auto
4986,3198,3207,1,7.69,1,,24,tertiary,5,"LINESTRING (-111.9349387 33.4151349, -111.9349765 33.4150732)",,116,115,2,0,1,,auto
4987,3200,3201,1,6.84,1,,24,tertiary,5,"LINESTRING (-111.9349755 33.4155053, -111.9349757 33.4154436)",,116,115,1,0,2,,auto
4988,3201,3202,1,6.84,1,,24,tertiary,5,"LINESTRING (-111.9349757 33.4154436, -111.9349758 33.4153819)",,116,115,1,0,2,,auto
4989,3202,3203,1,6.84,1,,24,tertiary,5,"LINESTRING (-111.9349758 33.4153819, -111.9349760 33.4153201)",,116,115,1,0,2,,auto
4990,3203,3204,1,6.84,1,,24,tertiary,5,"LINESTRING (-111.9349760 33.4153201, -111.9349761 33.4152584)",,116,115,1,0,2,,auto
4991,3204,3205,1,6.84,1,,24,tertiary,5,"LINESTRING (-111.9349761 33.4152584, -111.9349762 33.4151967)",,116,115,1,0,2,,auto
4992,3205,3206,1,6.84,1,,24,tertiary,5,"LINESTRING (-111.9349762 33.4151967, -111.9349764 33.4151349)",,116,115,1,0,2,,auto
4993,3206,3207,1,6.84,1,,24,tertiary,5,"LINESTRING (-111.9349764 33.4151349, -111.9349765 33.4150732)",,116,115,1,0,2,,auto
4994,3200,3193,1,7.69,1,,24,tertiary,5,"LINESTRING (-111.9349755 33.4155053, -111.9349380 33.4154435)",,116,115,2,0,2,,auto
4995,3201,3194,1,7.69,1,,24,tertiary,5,"LINESTRING (-111.9349757 33.4154436, -111.9349382 33.4153818)",,116,115,2,0,2,,auto
4996,3202,3195,1,7.69,1,,24,tertiary,5,"LINESTRING (-111.9349758 33.4153819, -111.9349383 33.4153201)",,116,115,2,0,2,,auto
4997,3203,3196,1,7.69,1,,24,tertiary,5,"LINESTRING (-111.9349760 33.4153201, -111.9349384 33.4152583)",,116,115,2,0,2,,auto
4998,3204,3197,1,7.69,1,,24,tertiary,5,"LINESTRING (-111.9349761 33.4152584, -111.9349386 33.4151966)",,116,115,2,0,2,,auto
4999,3205,3198,1,7.69,1,,24,tertiary,5,"LINESTRING (-111.9349762 33.4151967, -111.9349387 33.4151349)",,116,115,2,0,2,,auto
5000,3206,3199,1,7.69,1,,24,tertiary,5,"LINESTRING (-111.9349764 33.4151349, -111.9349389 33.4150731)",,116,115,2,0,2,,auto
5001,3562,3209,1,6.85,1,,40,tertiary,5,"LINESTRING (-111.9254928 33.4195701, -111.9255431 33.4196153)",,117,116,1,0,1,,auto
5002,3209,3210,1,6.85,1,,40,tertiary,5,"LINESTRING (-111.9255431 33.4196153, -111.9255933 33.4196605)",,117,116,1,0,1,,auto
5003,3210,3211,1,6.85,1,,40,tertiary,5,"LINESTRING (-111.9255933 33.4196605, -111.9256436 33.4197057)",,117,116,1,0,1,,auto
5004,3211,3212,1,6.85,1,,40,tertiary,5,"LINESTRING (-111.9256436 33.4197057, -111.9256939 33.4197508)",,117,116,1,0,1,,auto
5005,3212,3213,1,6.85,1,,40,tertiary,5,"LINESTRING (-111.9256939 33.4197508, -111.9257441 33.4197960)",,117,116,1,0,1,,auto
5006,3213,3214,1,6.85,1,,40,tertiary,5,"LINESTRING (-111.9257441 33.4197960, -111.9257944 33.4198412)",,117,116,1,0,1,,auto
5007,3214,3215,1,6.85,1,,40,tertiary,5,"LINESTRING (-111.9257944 33.4198412, -111.9258447 33.4198864)",,117,116,1,0,1,,auto
5008,3215,3216,1,6.85,1,,40,tertiary,5,"LINESTRING (-111.9258447 33.4198864, -111.9258949 33.4199316)",,117,116,1,0,1,,auto
5009,3216,3217,1,6.85,1,,40,tertiary,5,"LINESTRING (-111.9258949 33.4199316, -111.9259452 33.4199768)",,117,116,1,0,1,,auto
5010,3217,3218,1,6.85,1,,40,tertiary,5,"LINESTRING (-111.9259452 33.4199768, -111.9259955 33.4200220)",,117,116,1,0,1,,auto
5011,3218,3219,1,6.85,1,,40,tertiary,5,"LINESTRING (-111.9259955 33.4200220, -111.9260457 33.4200671)",,117,116,1,0,1,,auto
5012,3219,3220,1,6.85,1,,40,tertiary,5,"LINESTRING (-111.9260457 33.4200671, -111.9260962 33.4201122)",,117,116,1,0,1,,auto
5013,3220,3221,1,6.85,1,,40,tertiary,5,"LINESTRING (-111.9260962 33.4201122, -111.9261497 33.4201546)",,117,116,1,0,1,,auto
5014,3221,3222,1,6.85,1,,40,tertiary,5,"LINESTRING (-111.9261497 33.4201546, -111.9262049 33.4201956)",,117,116,1,0,1,,auto
5015,3562,3224,1,7.72,1,,40,tertiary,5,"LINESTRING (-111.9254928 33.4195701, -111.9255157 33.4196370)",,117,116,2,0,1,,auto
5016,3209,3225,1,7.74,1,,40,tertiary,5,"LINESTRING (-111.9255431 33.4196153, -111.9255662 33.4196823)",,117,116,2,0,1,,auto
5017,3210,3226,1,7.76,1,,40,tertiary,5,"LINESTRING (-111.9255933 33.4196605, -111.9256167 33.4197277)",,117,116,2,0,1,,auto
5018,3211,3227,1,7.79,1,,40,tertiary,5,"LINESTRING (-111.9256436 33.4197057, -111.9256671 33.4197731)",,117,116,2,0,1,,auto
5019,3212,3228,1,7.81,1,,40,tertiary,5,"LINESTRING (-111.9256939 33.4197508, -111.9257176 33.4198184)",,117,116,2,0,1,,auto
5020,3213,3229,1,7.83,1,,40,tertiary,5,"LINESTRING (-111.9257441 33.4197960, -111.9257680 33.4198638)",,117,116,2,0,1,,auto
5021,3214,3230,1,7.86,1,,40,tertiary,5,"LINESTRING (-111.9257944 33.4198412, -111.9258185 33.4199091)",,117,116,2,0,1,,auto
5022,3215,3231,1,7.88,1,,40,tertiary,5,"LINESTRING (-111.9258447 33.4198864, -111.9258690 33.4199545)",,117,116,2,0,1,,auto
5023,3216,3232,1,7.9,1,,40,tertiary,5,"LINESTRING (-111.9258949 33.4199316, -111.9259194 33.4199999)",,117,116,2,0,1,,auto
5024,3217,3233,1,7.93,1,,40,tertiary,5,"LINESTRING (-111.9259452 33.4199768, -111.9259699 33.4200452)",,117,116,2,0,1,,auto
5025,3218,3234,1,7.95,1,,40,tertiary,5,"LINESTRING (-111.9259955 33.4200220, -111.9260203 33.4200906)",,117,116,2,0,1,,auto
5026,3219,3235,1,7.96,1,,40,tertiary,5,"LINESTRING (-111.9260457 33.4200671, -111.9260711 33.4201357)",,117,116,2,0,1,,auto
5027,3220,3236,1,7.8,1,,40,tertiary,5,"LINESTRING (-111.9260962 33.4201122, -111.9261248 33.4201783)",,117,116,2,0,1,,auto
5028,3221,3237,1,7.72,1,,40,tertiary,5,"LINESTRING (-111.9261497 33.4201546, -111.9261802 33.4202195)",,117,116,2,0,1,,auto
5029,3223,3224,1,6.88,1,,40,tertiary,5,"LINESTRING (-111.9254653 33.4195916, -111.9255157 33.4196370)",,117,116,1,0,2,,auto
5030,3224,3225,1,6.88,1,,40,tertiary,5,"LINESTRING (-111.9255157 33.4196370, -111.9255662 33.4196823)",,117,116,1,0,2,,auto
5031,3225,3226,1,6.88,1,,40,tertiary,5,"LINESTRING (-111.9255662 33.4196823, -111.9256167 33.4197277)",,117,116,1,0,2,,auto
5032,3226,3227,1,6.88,1,,40,tertiary,5,"LINESTRING (-111.9256167 33.4197277, -111.9256671 33.4197731)",,117,116,1,0,2,,auto
5033,3227,3228,1,6.88,1,,40,tertiary,5,"LINESTRING (-111.9256671 33.4197731, -111.9257176 33.4198184)",,117,116,1,0,2,,auto
5034,3228,3229,1,6.88,1,,40,tertiary,5,"LINESTRING (-111.9257176 33.4198184, -111.9257680 33.4198638)",,117,116,1,0,2,,auto
5035,3229,3230,1,6.88,1,,40,tertiary,5,"LINESTRING (-111.9257680 33.4198638, -111.9258185 33.4199091)",,117,116,1,0,2,,auto
5036,3230,3231,1,6.88,1,,40,tertiary,5,"LINESTRING (-111.9258185 33.4199091, -111.9258690 33.4199545)",,117,116,1,0,2,,auto
5037,3231,3232,1,6.88,1,,40,tertiary,5,"LINESTRING (-111.9258690 33.4199545, -111.9259194 33.4199999)",,117,116,1,0,2,,auto
5038,3232,3233,1,6.88,1,,40,tertiary,5,"LINESTRING (-111.9259194 33.4199999, -111.9259699 33.4200452)",,117,116,1,0,2,,auto
5039,3233,3234,1,6.88,1,,40,tertiary,5,"LINESTRING (-111.9259699 33.4200452, -111.9260203 33.4200906)",,117,116,1,0,2,,auto
5040,3234,3235,1,6.88,1,,40,tertiary,5,"LINESTRING (-111.9260203 33.4200906, -111.9260711 33.4201357)",,117,116,1,0,2,,auto
5041,3235,3236,1,6.87,1,,40,tertiary,5,"LINESTRING (-111.9260711 33.4201357, -111.9261248 33.4201783)",,117,116,1,0,2,,auto
5042,3236,3237,1,6.88,1,,40,tertiary,5,"LINESTRING (-111.9261248 33.4201783, -111.9261802 33.4202195)",,117,116,1,0,2,,auto
5043,3223,3209,1,7.69,1,,40,tertiary,5,"LINESTRING (-111.9254653 33.4195916, -111.9255431 33.4196153)",,117,116,2,0,2,,auto
5044,3224,3210,1,7.67,1,,40,tertiary,5,"LINESTRING (-111.9255157 33.4196370, -111.9255933 33.4196605)",,117,116,2,0,2,,auto
5045,3225,3211,1,7.65,1,,40,tertiary,5,"LINESTRING (-111.9255662 33.4196823, -111.9256436 33.4197057)",,117,116,2,0,2,,auto
5046,3226,3212,1,7.62,1,,40,tertiary,5,"LINESTRING (-111.9256167 33.4197277, -111.9256939 33.4197508)",,117,116,2,0,2,,auto
5047,3227,3213,1,7.6,1,,40,tertiary,5,"LINESTRING (-111.9256671 33.4197731, -111.9257441 33.4197960)",,117,116,2,0,2,,auto
5048,3228,3214,1,7.58,1,,40,tertiary,5,"LINESTRING (-111.9257176 33.4198184, -111.9257944 33.4198412)",,117,116,2,0,2,,auto
5049,3229,3215,1,7.55,1,,40,tertiary,5,"LINESTRING (-111.9257680 33.4198638, -111.9258447 33.4198864)",,117,116,2,0,2,,auto
5050,3230,3216,1,7.53,1,,40,tertiary,5,"LINESTRING (-111.9258185 33.4199091, -111.9258949 33.4199316)",,117,116,2,0,2,,auto
5051,3231,3217,1,7.51,1,,40,tertiary,5,"LINESTRING (-111.9258690 33.4199545, -111.9259452 33.4199768)",,117,116,2,0,2,,auto
5052,3232,3218,1,7.48,1,,40,tertiary,5,"LINESTRING (-111.9259194 33.4199999, -111.9259955 33.4200220)",,117,116,2,0,2,,auto
5053,3233,3219,1,7.46,1,,40,tertiary,5,"LINESTRING (-111.9259699 33.4200452, -111.9260457 33.4200671)",,117,116,2,0,2,,auto
5054,3234,3220,1,7.45,1,,40,tertiary,5,"LINESTRING (-111.9260203 33.4200906, -111.9260962 33.4201122)",,117,116,2,0,2,,auto
5055,3235,3221,1,7.61,1,,40,tertiary,5,"LINESTRING (-111.9260711 33.4201357, -111.9261497 33.4201546)",,117,116,2,0,2,,auto
5056,3236,3222,1,7.69,1,,40,tertiary,5,"LINESTRING (-111.9261248 33.4201783, -111.9262049 33.4201956)",,117,116,2,0,2,,auto
5057,3238,3239,1,7.04,1,,40,tertiary,5,"LINESTRING (-111.9306317 33.4148862, -111.9306285 33.4149497)",,120,117,1,0,1,,auto
5058,3239,3240,1,7.04,1,,40,tertiary,5,"LINESTRING (-111.9306285 33.4149497, -111.9306253 33.4150131)",,120,117,1,0,1,,auto
5059,3240,3241,1,7.04,1,,40,tertiary,5,"LINESTRING (-111.9306253 33.4150131, -111.9306208 33.4150765)",,120,117,1,0,1,,auto
5060,3241,3242,1,7.04,1,,40,tertiary,5,"LINESTRING (-111.9306208 33.4150765, -111.9306151 33.4151398)",,120,117,1,0,1,,auto
5061,3242,3243,1,7.04,1,,40,tertiary,5,"LINESTRING (-111.9306151 33.4151398, -111.9306087 33.4152030)",,120,117,1,0,1,,auto
5062,3243,3244,1,7.04,1,,40,tertiary,5,"LINESTRING (-111.9306087 33.4152030, -111.9305931 33.4152652)",,120,117,1,0,1,,auto
5063,3238,3246,1,7.78,1,,40,tertiary,5,"LINESTRING (-111.9306317 33.4148862, -111.9305909 33.4149474)",,120,117,2,0,1,,auto
5064,3239,3247,1,7.69,1,,40,tertiary,5,"LINESTRING (-111.9306285 33.4149497, -111.9305878 33.4150100)",,120,117,2,0,1,,auto
5065,3240,3248,1,7.65,1,,40,tertiary,5,"LINESTRING (-111.9306253 33.4150131, -111.9305834 33.4150725)",,120,117,2,0,1,,auto
5066,3241,3249,1,7.62,1,,40,tertiary,5,"LINESTRING (-111.9306208 33.4150765, -111.9305778 33.4151350)",,120,117,2,0,1,,auto
5067,3242,3250,1,7.56,1,,40,tertiary,5,"LINESTRING (-111.9306151 33.4151398, -111.9305716 33.4151974)",,120,117,2,0,1,,auto
5068,3243,3251,1,7.86,1,,40,tertiary,5,"LINESTRING (-111.9306087 33.4152030, -111.9305563 33.4152587)",,120,117,2,0,1,,auto
5069,3245,3246,1,6.94,1,,40,tertiary,5,"LINESTRING (-111.9305941 33.4148849, -111.9305909 33.4149474)",,120,117,1,0,2,,auto
5070,3246,3247,1,6.94,1,,40,tertiary,5,"LINESTRING (-111.9305909 33.4149474, -111.9305878 33.4150100)",,120,117,1,0,2,,auto
5071,3247,3248,1,6.94,1,,40,tertiary,5,"LINESTRING (-111.9305878 33.4150100, -111.9305834 33.4150725)",,120,117,1,0,2,,auto
5072,3248,3249,1,6.94,1,,40,tertiary,5,"LINESTRING (-111.9305834 33.4150725, -111.9305778 33.4151350)",,120,117,1,0,2,,auto
5073,3249,3250,1,6.94,1,,40,tertiary,5,"LINESTRING (-111.9305778 33.4151350, -111.9305716 33.4151974)",,120,117,1,0,2,,auto
5074,3250,3251,1,6.94,1,,40,tertiary,5,"LINESTRING (-111.9305716 33.4151974, -111.9305563 33.4152587)",,120,117,1,0,2,,auto
5075,3245,3239,1,7.86,1,,40,tertiary,5,"LINESTRING (-111.9305941 33.4148849, -111.9306285 33.4149497)",,120,117,2,0,2,,auto
5076,3246,3240,1,7.95,1,,40,tertiary,5,"LINESTRING (-111.9305909 33.4149474, -111.9306253 33.4150131)",,120,117,2,0,2,,auto
5077,3247,3241,1,7.98,1,,40,tertiary,5,"LINESTRING (-111.9305878 33.4150100, -111.9306208 33.4150765)",,120,117,2,0,2,,auto
5078,3248,3242,1,8.02,1,,40,tertiary,5,"LINESTRING (-111.9305834 33.4150725, -111.9306151 33.4151398)",,120,117,2,0,2,,auto
5079,3249,3243,1,8.07,1,,40,tertiary,5,"LINESTRING (-111.9305778 33.4151350, -111.9306087 33.4152030)",,120,117,2,0,2,,auto
5080,3250,3244,1,7.78,1,,40,tertiary,5,"LINESTRING (-111.9305716 33.4151974, -111.9305931 33.4152652)",,120,117,2,0,2,,auto
5081,3251,3253,1,7.26,1,,40,tertiary,5,"LINESTRING (-111.9305742 33.4152637, -111.9305520 33.4153265)",,121,118,1,0,2,,auto
5082,3253,3254,1,7.26,1,,40,tertiary,5,"LINESTRING (-111.9305520 33.4153265, -111.9305291 33.4153891)",,121,118,1,0,1,,auto
5083,3254,3255,1,7.26,1,,40,tertiary,5,"LINESTRING (-111.9305291 33.4153891, -111.9305008 33.4154501)",,121,118,1,0,1,,auto
5084,3255,3256,1,7.25,1,,40,tertiary,5,"LINESTRING (-111.9305008 33.4154501, -111.9304706 33.4155104)",,121,118,1,0,1,,auto
5085,3256,3257,1,7.26,1,,40,tertiary,5,"LINESTRING (-111.9304706 33.4155104, -111.9304341 33.4155684)",,121,118,1,0,1,,auto
5086,3257,3258,1,7.26,1,,40,tertiary,5,"LINESTRING (-111.9304341 33.4155684, -111.9303971 33.4156260)",,121,118,1,0,1,,auto
5087,3258,3259,1,7.26,1,,40,tertiary,5,"LINESTRING (-111.9303971 33.4156260, -111.9303510 33.4156789)",,121,118,1,0,1,,auto
5088,3259,3260,1,7.26,1,,40,tertiary,5,"LINESTRING (-111.9303510 33.4156789, -111.9303041 33.4157312)",,121,118,1,0,1,,auto
5089,3260,3261,1,7.26,1,,40,tertiary,5,"LINESTRING (-111.9303041 33.4157312, -111.9302518 33.4157799)",,121,118,1,0,1,,auto
5090,3262,3263,1,7.12,1,,40,tertiary,5,"LINESTRING (-111.9301383 33.4158883, -111.9300895 33.4159378)",,122,119,1,0,1,,auto
5091,3263,3264,1,7.12,1,,40,tertiary,5,"LINESTRING (-111.9300895 33.4159378, -111.9300393 33.4159864)",,122,119,1,0,1,,auto
5092,3264,3265,1,7.13,1,,40,tertiary,5,"LINESTRING (-111.9300393 33.4159864, -111.9299892 33.4160350)",,122,119,1,0,1,,auto
5093,3265,3266,1,7.13,1,,40,tertiary,5,"LINESTRING (-111.9299892 33.4160350, -111.9299390 33.4160835)",,122,119,1,0,1,,auto
5094,3266,3267,1,7.12,1,,40,tertiary,5,"LINESTRING (-111.9299390 33.4160835, -111.9298888 33.4161321)",,122,119,1,0,1,,auto
5095,3267,3268,1,7.13,1,,40,tertiary,5,"LINESTRING (-111.9298888 33.4161321, -111.9298387 33.4161807)",,122,119,1,0,1,,auto
5096,3268,3269,1,7.12,1,,40,tertiary,5,"LINESTRING (-111.9298387 33.4161807, -111.9297885 33.4162293)",,122,119,1,0,1,,auto
5097,3269,3270,1,7.13,1,,40,tertiary,5,"LINESTRING (-111.9297885 33.4162293, -111.9297383 33.4162779)",,122,119,1,0,1,,auto
5098,3270,3271,1,7.13,1,,40,tertiary,5,"LINESTRING (-111.9297383 33.4162779, -111.9296882 33.4163265)",,122,119,1,0,1,,auto
5099,3271,3272,1,7.12,1,,40,tertiary,5,"LINESTRING (-111.9296882 33.4163265, -111.9296380 33.4163751)",,122,119,1,0,1,,auto
5100,3272,3273,1,7.13,1,,40,tertiary,5,"LINESTRING (-111.9296380 33.4163751, -111.9295879 33.4164236)",,122,119,1,0,1,,auto
5101,3273,3274,1,7.13,1,,40,tertiary,5,"LINESTRING (-111.9295879 33.4164236, -111.9295377 33.4164722)",,122,119,1,0,1,,auto
5102,3274,3275,1,7.12,1,,40,tertiary,5,"LINESTRING (-111.9295377 33.4164722, -111.9294875 33.4165208)",,122,119,1,0,1,,auto
5103,3275,3276,1,7.04,1,,40,tertiary,5,"LINESTRING (-111.9294875 33.4165208, -111.9294445 33.4165731)",,122,119,1,0,1,,auto
5104,3277,3278,1,6.63,1,,40,tertiary,5,"LINESTRING (-111.9288917 33.4183655, -111.9288916 33.4183057)",,123,120,1,0,1,,auto
5105,3278,3279,1,6.63,1,,40,tertiary,5,"LINESTRING (-111.9288916 33.4183057, -111.9288912 33.4182460)",,123,120,1,0,1,,auto
5106,3279,3280,1,6.63,1,,40,tertiary,5,"LINESTRING (-111.9288912 33.4182460, -111.9288908 33.4181862)",,123,120,1,0,1,,auto
5107,3280,3281,1,6.63,1,,40,tertiary,5,"LINESTRING (-111.9288908 33.4181862, -111.9288904 33.4181264)",,123,120,1,0,1,,auto
5108,3282,3283,1,6.14,1,,40,tertiary,5,"LINESTRING (-111.9288154 33.4181628, -111.9288157 33.4182182)",,124,121,1,0,1,,auto
5109,3283,3284,1,6.14,1,,40,tertiary,5,"LINESTRING (-111.9288157 33.4182182, -111.9288161 33.4182736)",,124,121,1,0,1,,auto
5110,3284,3285,1,6.14,1,,40,tertiary,5,"LINESTRING (-111.9288161 33.4182736, -111.9288164 33.4183289)",,124,121,1,0,1,,auto
5111,3282,3287,1,7.07,1,,40,tertiary,5,"LINESTRING (-111.9288154 33.4181628, -111.9287781 33.4182184)",,124,121,2,0,1,,auto
5112,3283,3288,1,7.07,1,,40,tertiary,5,"LINESTRING (-111.9288157 33.4182182, -111.9287784 33.4182737)",,124,121,2,0,1,,auto
5113,3284,3289,1,7.07,1,,40,tertiary,5,"LINESTRING (-111.9288161 33.4182736, -111.9287788 33.4183291)",,124,121,2,0,1,,auto
5114,3286,3287,1,6.14,1,,40,tertiary,5,"LINESTRING (-111.9287777 33.4181630, -111.9287781 33.4182184)",,124,121,1,0,2,,auto
5115,3287,3288,1,6.14,1,,40,tertiary,5,"LINESTRING (-111.9287781 33.4182184, -111.9287784 33.4182737)",,124,121,1,0,2,,auto
5116,3288,3289,1,6.14,1,,40,tertiary,5,"LINESTRING (-111.9287784 33.4182737, -111.9287788 33.4183291)",,124,121,1,0,2,,auto
5117,3286,3283,1,7.07,1,,40,tertiary,5,"LINESTRING (-111.9287777 33.4181630, -111.9288157 33.4182182)",,124,121,2,0,2,,auto
5118,3287,3284,1,7.07,1,,40,tertiary,5,"LINESTRING (-111.9287781 33.4182184, -111.9288161 33.4182736)",,124,121,2,0,2,,auto
5119,3288,3285,1,7.07,1,,40,tertiary,5,"LINESTRING (-111.9287784 33.4182737, -111.9288164 33.4183289)",,124,121,2,0,2,,auto
5120,3290,3291,1,6.97,1,,40,tertiary,5,"LINESTRING (-111.9289160 33.4195141, -111.9289146 33.4194513)",,125,122,1,0,1,,auto
